id,language,date,newspaper_id,iiif_url,relevancy,text
"neue_freie_presse_nfp18650323_article_595","de","1865-03-23T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp18650323_page_9/2261,3226,1004,559/!400,200/0/default.jpg","0","Endesgefertigter litt seit längerer Zeit an Magenbeschwerden und ist durch
den Gebrauch eines Fläschchens englischer Magen-Essenz von Dr. Edw. Pearce
aus der Apotheke des Herrn Joseph v. Török hier ganzlich davon befreit worden, so daß er sich jetzt einer fehr guten Verdauung und des besten Appetits erfreut.
Pest, den 20. August 1861. (L. S.) Jos. Sehlesinger, A
4.
Sr. Wohlgeboren Herrn Apotheker v. Török hier.
Vor einigen Tagen habe ich mir auf einem Ausfluge nach Budaörs den Magen
durch den Genuß mehrerer unverdaulicher Syeisen derart verdorben, daß ich bei
meiner Heimkehr heftige Kopfschmerzen und einen förmlich en Fieberfrost bekam. — Mein Schwiegersohn brachte mir von Ihnen eine Flasche der Dr.
Edw. Pearce'schen Magen=Essenz, ich nahm davon einen Kaffeelöffel voll sogleich und einen zweiten vor dem Mittagessen. Diese Dofis stellte mich vollkommen wieder her; ich aß mit bestem Appetit und befinde mich auch
seit dem ganz vortrefflich. Aus Anlaß dieses glücklichen Refultates ersuche ich,
mir noch 6 Flaschen von Dr. Edw. Pearce'scher Magen=Essenz für beifolgende
6 fl. zu übersenden, die ich unter meinen Bekannten vertheilen will, um diesem vortrefflichen Hausmittel die verdiente Verbreitung zu verschaffen, zu welchem Zwecke
ich Euer Wohlgeboren auch die beliebige Veröffentlichung gegenwärtigen Schreiben
anheimstelle. Mit Hochachtung ergeb
Bechachtunig egevenster  #"
"neue_freie_presse_nfp18650301_article_368","de","1865-03-01T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp18650301_page_7/2198,3817,1017,381/!400,200/0/default.jpg","0","„ „Adepesertister lt seit längerer Seit an Magenbeschwerden und is durch
 den Gebrauch eines Fläschchens englischer Magen=Effenz von Dr. Edw. Pearce
aus der Apotheke des Herrn Joseph v. Török hier gänzlich davon befreit worden, so daß er sich jetzt einer sehr guten Verdauung und des besten Appetits erfreut.
Pest, den 20. August 1861. (L. S) Jos. Sehlesinger, Agent.
4.
Sr. Wohlgeboren Herrn Apotheker v. Tördk hier.
Vor einigen Tagen habe ich mir auf einem Ausfluge nach Budaörs den Magen
durch den Genuß mehrerer unverdaulicher Sveisen derart verdorben, daß ich bei
 meiner Heimkehr heftige Kopfschmerzen und einen förmlich en FieberUfrost bekam. — Mein Schwiegersohn brachte mir von Ihnen eine Flasde der Dr.
 Edw. Pearce'schen Magen=Essenz, ich nahm davon einen Kaffeelössel voll sogleich und einen zweiten vor dem Mittagessen. Diese Dosis stellte mich voll¬"
"neue_freie_presse_nfp18650308_article_609","de","1865-03-08T00:00:00Z","neue_freie_presse","https://platform.newseye.eu/iiif/neue_freie_presse_nfp18650308_page_9/2301,3798,1008,549/!400,200/0/default.jpg","0","Endesgefertigter litt seit längerer Zeit an Magenbeschwerden und ist durch
den Gebrauch eines Fläschchens englischer Magen=Essenz von Dr. Edw. Pearce
aus der Avotheke des Herrn Joseph v. Török hier gänzlich davon befreit worden, so daß er sich jetzt einer sehr guten Verdauung und des besten Appetits erfreut.
Pest, den 20. August 1864. (L. S.) Jos. Schlesinger, Agent.
4.
Sr. Wohlgeboren Herrn Apotheker v. Török hier.
Vor einigen Tagen habe ich mir auf einem Ausfluge nach Budaörs den Magen
durch den Genuß mehrerer unverdaulicher Syeisen derart verdorben, daß ich bei
meiner Heimkehr heftige Kopfschmerzen und einen förmlichen Fieberfrost hekam. — Mein Schwiegersohn brachte mir von Ihnen eine Flasche der Dr.
Etm. Beareeschen Nagen=Eisenz, ich nahm davon ehen Kaßseläistel vol seogleich und einen zweiten vor dem Mittageffen. Diese Dosis stellte mich vollkommen wieder her; ich aß mit bestem Appetit und befinde mich auch
seit dem ganz vortrefflich. Aus Anlaß diesel glücklichen Refultates ersuche ich,
mir noch 6 Flaschen von Dr. Edw. Pearceischer Magen=Essenz für beifolgende
6 fl. zu übersenden, die ich unter meinen Bekannten vertheilen will, um diesem vortrefflichen Hausmittel die verdiente Verbreitung zu verschaffen, zu weichem Zwecke
ich Euer Wohlgeboren auch die beliebige Veröffentlichung gegenwärtigen Schreiben
atheimstelle. Mit Hochachtung ergebenster"
"illustrierte_kronen_zeitung_krz19381218_article_171","de","1938-12-18T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19381218_page_7/892,283,795,437/!400,200/0/default.jpg","3","Der Leiter der Zweigstelle Wien des Rückwandereramtes, Pg. Herbener, begrüßte die
Gäste, die von der NS=Frauenschaft bewirtet wurden. Die HI=Spielschar des Reichssenders und ein
BdM=Chor kündeten durch ihre frohen Lieder von
dem neuen Geist der jungen Nation. Pg. Herbener
betonte mit schlichten Worten, daß es nicht mehr
lange dauern würde, bis auch der letzte Rückwanderer wieder in der Heimat verwurzelt ist,
Arbeit und Brot gefunden hat und seinen Teil
zum Aufbau der Nation beitragen kann."
"innsbrucker_nachrichten_ibn19120525_article_1689","de","1912-05-25T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19120525_page_33/2067,275,947,3538/!400,200/0/default.jpg","0","„Ober wos denkst denn, so long ausbleibn!“
Für den Getadelten beeilt sich der Göd zu
entschuldigen: „Dafür bringen wir ober a an
Pfingstkinig, und den hobn mer holt tüchtig
einwoachn müssn, setz er lachend bei. Ernst
werdend versichert er: „Es fahlt si a nix nit
weiter, er schloft jo wie a Rotz“. Die besorgte
Mutter aber kann es nicht unterlassen, die
prachtstrotzende Taufwindel zu heben, um einen
zärtlichen Blick auf ihren Liebling zu werfen.
Da stößt sie einen markerschütternden Schrei
aus und fährt mit der Hand zurück, als ob
sie ein giftiges Reptil berührt hätte. Denn
aus den Windeln starrt ihr ein mit buntem
Federschmuck gekrönter Mohrenkönig entgegen.
Sich bekreuzend und gegen eine Ohnmacht kämpfend, ruft die tödlich erschrockene Mutter aufschluchzend: „Um Gottes und aller Heiligen
willn, wos ist g'schöchn?“ Nun drängen alle
Umstehenden zum Taufkissen und starren im
stummen Entsetzen ratlos auf die „schwarze
Majestät“ nieder. Allen wird ganz unheimlich
zumute. Endlich rafft sich der Göd auf:
„Kruzitürkn! Wos ist dös für a gottverdommte
Teuflsg'schicht!“ „Um Himmls willn, hör auf
mit dein gottslästerlichn G'fluach!“ wehrte die
Wöchnerin ab, „sunst b'schreist 's orme Kind
nou meahr. Jo, fährt sie jammernd fort, „nix
ols b'schriern*) hobts dös unschuldige Hascherl
mit enkern Pfingstkinigstolz und so ist a beasa
Wunsch ongongen. Drum gelob i deamitig, doß
dem Buabn, wenn er wieder recht weard, amol
nie verweahrt weard, an orms Madl z'heiratn.
Heilige Muatta Gottes von Oltneating hilf!
Z'fuaß will i zu dir wollfohrtn und a sechspfündige Kerzu opfern!“ verspricht sie in ihrer
Herzensangst. Aber der böse Zauber will nicht
weichen. Ein entsetzter Blick auf den glotzenden Mohrenkönig läßt sie noch stammeln: „Heiliger Erzengel Michael, vertreib olle beasn
Geister!“ Dann verfällt sie in Weinkrämpfe.
Der Göd ist ganz nüchtern geworden. Nicht
weniger abergläubisch als die Gevatterin, denkt
er unwillkürlich an sein brutales Vorgehen vor
der Taufe. Der niedergeschmetterte Vater des
„Doppelkönigs“ hat, wie alle Beteiligten, voll
ends den Kopf verloren und rennen ratlos
mit „hoachgweichte Sochn“ hin und her. Da —
ertönt von der Türe her das bekannte Säuglingsgeschrei. Alle fahren wie elektrisiert herum. Die Kellnerin Burgl überreichte ihnen
den gut verpackten Schreihals und überschüttet
die von der Taufe Heimgekehrten mit Vorwürfen: „Na, sou wos hot mon nou sein Lebtog
nie derheart! Giahn dö vom Tafschmaus wög
und vergöss'n den Täufling mitz'nehmen.
Neues Staunen. Alle sehen einander verblüfft
an. Nur die Mutter schreit jubelnd auf: „Gott
und die heilige Jungfrau sei gepriesen!“ und
reißt ihr Kind an sich, um es mit Küssen und
Herzen fast zu ersticken. Nun geht es an ein
Vermuten, Erklären und Beteuern, daß niemand
recht zuworte zu kommen vermag. Dem Göd
ist der Mut wieder gekommen. Mit einem kräftigen Fluche reist er den freundlich grinsenden
Mohrenkönig aus der Taufzier und schleudert
den Usurpator in einen Winkel. „An elendige
Lumperei ist g'schöchn,“ wettert er, „ober wie
dös gongen und wear dös ton hot, dös möcht
i wissn!“ Und mit dem Rufe: „Wie der
Krippnkinig ins Tafzeug kömmen ist, dös muaß
i dergründn, stürzt er wie verfolgt, an kichernden Dienstboten vorbei, aus dem Hause. Die
Burgl läuft ihm kampfbereit nach. „Wer mir
dös ton hot!“ brummt der gedehmütigte Pelzhuber, die Fäuste ballend. „Loß guät sein ietz!“
warnt sein Weib. „Es ist holt decht a Strof
g’wösn für enkern Stolz und i holt, wos i
verlobt hob."
"innsbrucker_nachrichten_ibn19151210_article_578","de","1915-12-10T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19151210_page_13/1130,3292,937,1133/!400,200/0/default.jpg","3","KB. Rom, 9. Dez. Vor der nur zur Hälfte
besetzten Kammer der Deputierten hat Schatzminister Carcano den Bericht über die Finanzlage erstattet, um den Gesetzentwurf zu
erläutern, der die Verlängerung des Provisoriums des Staatshaushaltes bis zum Ende des
Finanzjahres, das ist bis Ende Juni nächsten
Jahres, sowie die Bestätigung der im Verordnungswege eingeführten neuen Steuern und
Aenderungen in der Staatsverwaltung fordert.
Der Schatzminister beziffert die von August
1914 bis Ende November gemachten und angewiesenen, also die Zahlungsverbindlichkeiten nicht
voll umfassenden Kriegsausgaben mit 5100
Millionen Lire und mit weiterhin monatlich
nicht weniger als 500 Millionen Lire. Hiezu
kommen an außerordentlichen Ausgaben 94 Millionen Lire für die Unkosten der
finanziellen Operationen, 32 Millionen infolge
des Erdbebens, 15 Millionen für die Verteidigung der Eryträa und des SomaliLandes und 16 Millionen für die Unterstützung
der italienischen Rückwanderer. Bedeutende Mindereinnahmen wiesen namentlich die Zölle
und die Einnahmen der Staatsbahnen auf, welch"
"innsbrucker_nachrichten_ibn19390531_article_1326","de","1939-05-31T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19390531_page_18/1309,2559,1100,671/!400,200/0/default.jpg","0","Innsbruck, 31. Mai. Auf einer Pressefahrt der Reichsleitung
des Arbeitsdienstes durch sämtliche Arbeitsgaue der Ostmark
erhielten die Teilnehmer einen umfassenden Einblick in das
Gesamtwerk, das der Arbeitsdienst seit dem Frühjahr 1938 in
der heimgekehrten Ostmark geleistet hat. Insgesamt wurden
27 Abteilungen des männlichen Arbeitsdienstes sowie neun
Lager und eine Bezirksschule des Reichsarbeitsdienstes für die
weibliche Jugend besucht. Auch in der Ostmark weht heute die
Flagge des RAD. vom hohen Mast, überall stehen die Wiener,
die Steirer, die Kärntner, die Tiroler Männer und Maiden
zusammen mit ihren Kameraden aus dem Altreich in der gleichen Mannschaft, beseelt von einem Geist und von einem Willen, um, ungeachtet ihrer stammesmäßigen Eigenart — das
dumme Gerede vom „österreichischen Menschen“ findet hier
seine endgültige Erledigung —, das Band der deutschen Volksgemeinschaft immer fester zu schmieden."
"innsbrucker_nachrichten_ibn19370306_article_147","de","1937-03-06T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19370306_page_4/1303,739,1085,1784/!400,200/0/default.jpg","3","In dieser Lage trat zunächst auch durch die im Jänner 1918
beginnende und vom April angefangen in größerem Umfange
einsetzende Rückkehr der Kriegsgefangenen aus
Rußland keine bedeutende Wendung ein. Zwar überschritten
bis Ende April schon 380.000, bis Ende Juni 517.000 Heimkehrer die österreichisch=ungarischen Linien, aber bis sie neuerlich an die Front abgehen konnten, verstrichen mit dem verwickelten Vorgang ihrer Uebernahme und mit einer unerläßlichen militärischen Nachschulung mindestens vier bis fünf Monate. Es kamen daher erst bei den XLI. Marschbataillonen
Heimkehrer in größerer Zahl und Einteilung in Betracht.
Indessen wurden die Probleme des Ersatzwesens und der
Erhaltung der Kampfkraft vom Winter 1917/18 angefangen
ganz entscheidend durch ein neues Element beeinflußt, ja in gewissem Sinne sogar verdrängt: durch das Ernährungsproblem. Fortan überschattete die Sorge um die Ernährung
und Bekleidung der Wehrmacht alles andere, und man kann
sagen, daß unter dem Einflusse dieser Not auch der Wille erlahmte, die letzten Kräfte der Monarchie zum Endkampfe einzusetzen. Man neigte jetzt noch mehr als früher zu Einschränkungen, zu Standesverminderungen, zum Abbau. Im März
1918 wurde die Beurlaubung der Geburtenjahrgänge 1867 bis
1869 — fast 300.000 Männer von 49 bis 51 Jahren — verfügt; noch wenige Monate zuvor hatten alle betroffenen Dienststellen eine solche Maßnahme für unmöglich gehalten.
Wohl lief die Maschine des Ersatzes noch immer weiter,
aber die Hemmungen wuchsen und die Ergebnisse wurden
immer spärlicher. Längst konnten nicht mehr alle Ersatzkörper
den Anforderungen gleichartig nachkommen; manche waren im
August, als schon an die Formierung der XLIV. Marschbataillone geschritten wurde, noch mit den XLI. im Rückstande.
Indessen begünstigten der verringerte Kräftebedarf der russischen Front und die lange Kampfruhe im Südwesten ein Zurücktreten der Ersatzfrage. Tatsächlich reichten im allgemeinen auch
die verringerten Marschbataillone dazu aus, um die Kampfstände erhalten und sogar da und dort kleine Reserven bilden
zu können. Eine Wendung in dieser Lage der Dinge sollte erst
eintreten, als auf die gesteigerten Verluste der Junischlacht die
Verfallserscheinungen des Zusammenbruches, der Hunger und
die ständemordende Grippe folgten."
"illustrierte_kronen_zeitung_krz19390721_article_158","de","1939-07-21T00:00:00Z","illustrierte_kronen_zeitung","https://platform.newseye.eu/iiif/illustrierte_kronen_zeitung_krz19390721_page_5/854,2075,799,257/!400,200/0/default.jpg","0","Die Ergebnisse der amtsärztlichen Untersuchungen der Ehestandsdarlehensbewerber in den
heimgekehrten Gebieten werden besonders bekanntgemacht werden, weil die Darlehensgewährung dort zu verschiedenen späteren Zeitpunkten
einsetzte."
"innsbrucker_nachrichten_ibn19391024_article_18","de","1939-10-24T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19391024_page_1/1158,4624,1101,681/!400,200/0/default.jpg","0","Die geraubten Malvinen müssen wieder zurück!
Buenos Aires, 23. Okt. Die kürzlich gebildete „Vereinigung
zur Wiedererlangung der Malvineninseln“, die sich die Propaganda für die Heimkehr der von England geraubten Malvinen oder Falklandinseln ins argentinische Mutterland zur
Aufgabe gemacht hat, hielt ihre erste Arbeitssitzung in Buenos
Aires ab. Angesichts der zahlreichen Zustimmungserklärungen
zu den Bestrebungen des Bundes, wurde die Gründung entsprechender Unterausschüsse in ganz Argentinien beschlossen.
Bei der geplanten großangelegten Propaganda soll dem argentinischen Volk, ohne Ansehen der parteipolitischen Einstellung,
gesteigert zum Bewußtsein gebracht werden, daß die alte Forderung auf Rückgabe des durch England gestohlenen Archipels
endlich beglichen werde."
"innsbrucker_nachrichten_ibn19390527_article_98","de","1939-05-27T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19390527_page_3/139,878,1105,1140/!400,200/0/default.jpg","0","Ein Jahr ist es der, seit der Führer den Gauen der heimgekehrten Ostmark jene Männer gab, die fortan in seinem Auftrag die Geschicke seiner eigenen Heimat lenken sollten. Als die
Kunde unser Land durchdrang, daß unser alter Kampfgefährte
und Ganleiter Hofer in seine Heimat zurückkehre, erfüllte
uns alle ein Gefühl der Befriedigung. Wir wußten, daß auch
unser Gau nun darangeht, mit aller Kraft unter zielbewußter
Führung die Wunden aus dem niedergerungenen System zu
heilen und die Heimat neu aufzubauen. Der herzliche Empfang,
mit dem ihn damals seine Heimatstadt Innsbruck grüßte, bewies dem Gauleiter, daß die Menschen in diesem Land bereit
waren, mit aller Kraft am neuen Werk mitzuarbeiten.
Als der Gauleiter vor einem Jahr den Boden der Stadt
Innsbruck wieder betrat, grüßte ihn vor dem Bahnhof eine
große Menschenmenge, und unter herzlichen Zurufen seiner
Innsbrucker schritt er die Front der angekretenen Formationen
der Bewegung ab."
"innsbrucker_nachrichten_ibn19390123_article_936","de","1939-01-23T00:00:00Z","innsbrucker_nachrichten","https://platform.newseye.eu/iiif/innsbrucker_nachrichten_ibn19390123_page_18/202,2863,1088,564/!400,200/0/default.jpg","0","Nachdem Gauleiter Fritz Wächtler die Meldung des
Gauinspekteurs entgegengenommen hatte, vollzog er in feierlicher Form die Eingliederung des heimgekehrten Landes in
den Gau Bayerische Ostmark. In seiner Rede erinnerte er an
die schwere Vergangenheit, umriß noch einmal die Kräfte, aus
denen das Glück unserer Tage erwachsen konnte und wies dem
Gau neue Wege in die Zukunft. „Nun seid auch ihr“, so rief
der Gauleiter den Volksgenossen des neuen Gaugebietes zu,
„Träger der gesamtdeutschen Aufgabe dieses Gaues. An dieser
Grenze sollen die stärksten und treuesten Gefolgsmannen Adolf
Hitlers stehen. Wir wollen hier ein Block sein, an dem jeder
Wille zerbricht.“"
